Módulo atual,Faltas Consecutivas,Histórico de reprovações,Histórico de Recuperação,Historico de Reprovado por Falta (disciplinas),Idade,Sexo (código),Pend. Acad.,Possui Pendência Financeira,Bolsista,Antecipou Parcela
1,0,0,0,0,31,0,0,1,0,0
1,4,0,0,1,37,0,0,1,0,0
1,0,0,0,0,26,0,0,0,0,0
1,0,0,0,0,29,0,0,0,0,0
1,3,0,0,1,22,0,0,1,0,0
1,0,0,0,0,33,0,0,0,0,0
4,0,0,0,0,29,0,0,0,0,0
4,23,0,2,5,26,0,0,0,0,0
4,0,0,2,3,36,1,0,1,0,0
1,1,0,0,3,23,0,0,1,0,0
1,13,0,0,3,45,0,0,1,0,0
1,0,0,0,0,27,0,0,0,0,0
1,0,0,0,0,52,0,0,0,0,0
1,0,0,0,1,45,0,0,0,0,0
2,18,1,2,5,23,0,0,1,0,0
3,0,1,0,0,23,1,0,0,0,0
3,7,0,0,1,37,0,0,0,0,0
3,12,0,0,1,29,0,0,0,0,0
3,0,0,0,0,36,0,0,0,0,0
1,12,0,0,2,40,0,0,1,0,0
1,9,0,0,0,24,0,0,0,0,0
1,13,0,0,3,52,0,0,1,0,0
1,1,0,0,3,44,0,0,1,0,0
1,6,0,0,0,31,0,0,0,0,0
1,1,0,0,0,23,0,0,0,0,0
1,16,0,0,1,26,0,0,0,0,0
4,0,0,0,2,37,0,0,0,0,0
1,10,0,0,4,26,0,0,1,0,0
1,13,0,0,3,30,0,0,1,0,0
1,4,0,0,0,26,0,0,0,0,0
1,0,0,0,0,21,0,0,0,0,0
1,0,0,0,0,28,0,0,0,0,0
1,0,0,0,0,34,0,0,0,0,0
1,0,0,0,0,24,0,0,1,0,0
1,0,0,0,0,21,0,0,0,0,0
1,0,0,0,0,22,0,0,0,0,0
1,0,0,0,0,25,0,0,0,0,0
1,0,0,0,0,23,0,0,0,0,0
1,0,0,0,0,30,0,0,0,0,0
1,4,0,0,2,25,0,0,1,0,0
1,0,0,0,0,33,0,0,0,0,0
1,0,0,0,0,36,0,0,0,0,0
1,4,0,0,0,26,0,0,0,0,0
1,0,0,0,0,52,0,0,0,0,0
1,0,0,0,0,26,0,0,0,0,0
1,0,0,0,0,24,1,0,0,0,0
1,0,0,0,0,29,0,0,0,0,0
1,0,0,0,0,24,0,0,0,0,0
4,0,0,0,0,40,0,0,0,0,0
4,0,0,0,0,40,0,0,0,0,0
1,0,0,0,0,53,0,0,0,0,0
1,18,0,0,3,64,0,0,1,0,0
1,3,0,0,1,40,0,0,1,0,0
1,5,0,0,1,19,0,0,1,0,0
1,14,0,0,2,23,0,0,1,0,0
1,0,0,0,0,46,0,0,0,0,0
1,3,0,0,1,33,0,0,0,0,0
4,0,0,0,0,37,1,0,0,0,0
4,0,0,0,0,26,1,0,0,0,0
4,0,0,0,0,42,1,0,0,0,0
4,0,2,0,0,31,1,0,0,0,0
4,0,2,1,0,21,1,0,0,0,0
4,0,1,0,2,41,1,0,0,0,0
4,0,0,2,3,21,1,0,0,0,0
4,0,0,0,0,33,1,0,0,0,0
4,0,0,0,0,41,1,0,0,0,0
4,0,2,0,0,23,1,0,0,0,0
4,0,2,0,0,24,1,0,0,0,1
4,0,0,0,1,31,1,0,0,0,0
4,0,0,1,0,45,1,0,0,0,0
4,0,0,0,0,23,1,0,0,0,0
4,0,0,0,0,21,1,0,0,0,0
4,0,3,0,0,20,1,0,0,0,0
4,0,0,0,0,27,0,0,0,0,0
4,0,0,0,0,20,1,0,0,0,0
4,0,0,0,0,35,1,0,0,0,0
4,0,0,0,0,44,1,0,0,0,0
4,0,1,1,0,19,1,0,0,0,0
4,0,0,0,0,42,1,0,0,0,0
4,0,1,0,0,28,1,0,0,0,0
4,0,1,0,0,26,0,0,0,0,0
4,0,0,0,1,18,1,0,0,0,0
4,0,0,0,0,22,1,0,0,0,0
4,0,0,1,4,20,1,0,0,0,0
4,0,2,0,1,47,1,0,0,0,0
4,0,2,0,0,25,1,0,0,0,0
4,0,0,0,0,34,1,0,0,0,0
4,0,0,0,0,22,1,0,1,0,0
4,0,1,0,0,24,1,0,0,0,0
4,0,2,2,0,28,1,0,0,0,0
4,0,0,1,3,25,0,0,0,0,0
4,0,0,0,0,57,1,0,0,0,0
4,0,1,0,0,37,1,0,0,0,0
4,0,0,0,0,22,1,0,0,0,0
4,0,1,0,0,37,1,0,0,0,0
4,0,0,0,0,20,1,0,0,0,0
4,0,0,0,0,24,1,0,0,0,0
4,0,0,0,0,28,1,0,0,0,0
4,0,0,0,0,23,1,0,0,0,0
4,0,0,0,0,20,1,0,0,0,0
4,0,0,0,0,24,0,0,0,0,0
4,0,0,0,0,22,1,1,0,0,0
4,0,0,0,1,27,1,1,0,0,0
4,0,0,0,1,44,1,0,0,0,0
4,0,3,0,1,31,1,1,0,0,0
4,0,1,1,2,25,1,1,0,0,0
4,0,2,0,1,26,1,1,0,0,0
4,0,1,1,7,30,1,0,0,0,0
4,0,1,2,3,22,1,0,0,0,0
4,0,2,0,7,22,1,0,0,0,0
4,0,1,0,8,30,1,0,1,0,0
4,0,0,0,0,31,1,0,0,0,0
4,0,0,0,0,52,1,0,0,0,0
4,0,0,1,2,27,1,0,0,0,0
4,0,0,0,0,22,1,0,0,0,0
4,0,0,0,0,26,0,0,0,0,0
4,0,1,0,0,32,1,0,0,0,0
4,0,0,0,5,29,1,0,0,0,0
4,0,4,0,1,39,1,0,0,0,0
2,16,0,0,3,45,0,0,1,0,0
2,14,1,1,3,40,1,0,1,0,0
2,20,0,0,5,29,1,0,1,0,0
2,13,0,0,4,20,1,0,0,0,0
2,0,0,0,0,30,1,0,0,0,0
2,25,0,0,3,23,1,0,1,0,0
2,21,0,0,2,24,1,0,1,0,0
2,26,0,1,5,18,1,0,1,0,0
2,24,1,0,4,18,1,0,1,0,0
2,2,2,0,0,44,1,0,0,0,0
2,0,0,0,0,22,1,0,0,0,0
2,4,1,0,2,52,1,0,1,0,0
2,0,0,0,0,36,1,0,0,0,0
2,26,0,0,6,39,1,0,1,0,0
2,16,1,0,0,48,1,0,0,0,0
2,26,0,0,5,39,1,0,1,0,0
2,1,0,0,0,29,1,0,0,0,0
2,13,0,0,0,35,1,0,0,0,0
2,4,1,1,4,23,1,0,1,0,0
2,12,4,2,2,26,1,0,1,0,0
2,26,0,0,5,23,1,0,1,0,0
2,26,0,0,5,29,1,0,1,0,0
2,27,0,0,5,28,1,0,1,0,0
2,16,0,0,1,40,1,0,1,0,0
2,21,0,1,2,20,1,0,1,0,0
2,2,1,0,0,37,1,0,0,0,0
2,25,3,0,5,22,1,0,1,0,0
2,18,1,0,1,25,1,0,1,0,0
2,38,0,2,10,22,1,0,1,0,0
2,26,0,0,5,22,1,0,1,0,0
2,14,0,0,4,23,1,0,1,0,0
2,13,0,1,1,23,1,0,1,0,0
2,11,0,0,3,43,1,0,1,0,0
2,18,0,2,6,34,1,0,1,0,0
2,12,0,0,2,36,1,0,1,0,0
2,0,0,0,0,29,1,0,0,0,0
2,20,0,2,7,25,1,0,1,0,0
2,16,0,0,2,32,1,0,1,0,0
2,0,0,0,2,20,1,0,1,0,0
2,25,0,0,5,33,1,0,1,0,0
2,13,0,0,2,25,1,0,1,0,0
2,13,0,2,2,27,1,0,1,0,0
2,20,0,1,5,32,1,0,1,0,0
2,15,1,0,3,30,1,0,1,0,0
2,13,1,1,2,35,1,0,1,0,0
2,17,0,2,2,44,1,0,1,0,0
2,0,0,0,1,26,1,0,1,0,0
2,1,0,0,0,21,1,0,0,0,0
2,10,0,0,4,21,1,0,1,0,0
2,0,0,0,1,19,1,0,0,0,0
2,13,0,2,5,19,1,0,1,0,0
2,0,2,1,0,37,1,0,1,0,0
2,14,0,1,6,45,1,0,1,0,0
2,22,1,5,2,31,1,0,1,0,0
2,25,0,3,4,54,1,0,1,0,0
2,16,0,1,2,21,1,0,1,0,0
2,0,0,0,0,22,0,0,0,0,0
2,22,0,0,2,30,1,0,1,0,0
2,0,0,0,2,24,1,0,0,0,0
2,9,0,0,2,22,1,0,1,0,0
2,24,0,2,5,21,1,0,1,0,0
2,4,1,2,1,19,1,0,1,0,0
2,0,0,4,4,17,1,0,1,0,0
2,1,0,2,0,27,1,0,1,0,0
2,30,0,0,4,24,1,0,1,0,0
2,0,0,1,3,43,0,0,1,0,0
2,0,1,0,0,36,0,0,0,0,0
2,0,0,0,0,53,1,0,1,0,0
2,9,0,2,4,26,0,0,1,0,0
2,23,0,1,5,28,0,0,1,0,0
2,11,0,2,3,47,1,0,1,0,0
2,0,0,1,3,25,1,0,1,0,0
2,1,0,0,4,30,1,0,1,0,0
2,9,0,0,5,33,1,0,1,0,0
2,12,0,0,4,23,1,0,1,0,0
2,10,0,0,3,23,1,0,1,0,0
2,8,0,0,1,18,1,0,0,0,0
2,6,0,0,4,20,1,0,0,0,0
2,22,1,0,3,27,1,0,0,0,0
2,10,0,1,2,25,0,0,1,0,0
2,14,0,1,2,23,1,0,1,0,0
2,5,0,1,7,21,0,0,1,0,0
2,3,0,0,2,37,1,0,1,0,0
2,0,0,1,3,37,0,0,1,0,0
2,0,0,1,4,22,1,0,1,0,0
2,12,0,1,2,28,1,0,1,0,0
2,23,0,1,5,30,1,0,1,0,0
2,16,0,1,7,47,1,0,1,0,0
2,3,0,0,1,33,0,0,1,0,0
2,14,0,0,3,30,1,0,1,0,0
2,13,0,0,3,25,1,0,1,0,0
3,0,0,1,0,37,1,0,0,0,0
3,1,0,0,1,18,1,0,0,0,0
3,0,0,0,0,21,0,0,0,0,0
3,0,0,0,0,44,1,0,0,0,0
3,0,0,0,0,26,1,0,0,0,0
3,0,0,0,0,19,1,0,0,0,0
3,0,0,0,0,51,1,0,0,0,0
3,0,0,0,0,23,1,0,0,0,0
3,0,0,0,0,19,1,0,0,0,0
3,0,0,0,0,36,1,0,0,0,0
3,0,0,0,0,22,1,0,0,0,0
3,0,0,0,0,20,1,0,0,0,0
3,0,0,0,0,27,1,0,0,0,0
3,0,0,0,0,27,1,0,0,0,0
3,0,0,0,0,26,1,0,0,0,0
3,0,0,0,0,19,1,0,0,0,0
3,0,0,0,0,46,1,0,0,0,0
3,0,0,0,1,23,1,0,0,0,0
3,0,0,0,0,22,0,0,0,0,0
3,0,0,0,0,21,0,0,0,0,0
3,0,2,1,0,20,1,0,0,0,0
3,0,0,0,0,22,1,0,0,0,0
3,0,0,0,0,19,1,0,0,0,0
3,0,0,0,0,24,1,0,0,0,0
3,0,0,0,0,23,1,0,0,0,0
3,0,0,0,0,31,1,0,0,0,0
3,0,1,2,0,24,1,0,0,0,0
3,0,2,1,0,26,1,0,0,0,0
3,0,0,1,0,19,1,0,0,0,0
3,0,0,0,0,19,1,0,0,0,0
3,0,0,0,1,22,0,0,0,0,0
3,0,0,0,0,48,1,0,0,0,1
3,0,0,0,0,33,0,0,0,0,0
3,0,2,2,3,24,1,0,1,0,0
3,0,0,0,0,21,1,0,0,0,0
3,0,0,0,0,21,1,0,0,0,0
3,9,0,1,5,21,0,0,1,0,0
3,14,0,1,2,51,1,0,1,0,0
3,0,0,0,0,21,1,0,0,0,0
3,0,2,1,3,24,1,0,1,0,0
3,0,1,2,3,22,1,0,1,0,0
3,11,1,0,0,34,1,0,0,0,0
3,2,0,0,5,35,1,0,1,0,0
3,30,1,0,3,24,1,0,0,0,0
3,0,0,0,0,22,1,0,0,0,0
3,3,1,0,6,33,1,0,1,0,0
3,0,0,0,2,45,1,0,1,0,0
3,0,0,0,1,20,1,0,0,0,0
3,0,0,0,2,34,1,0,1,0,0
3,0,2,0,2,41,1,0,1,0,0
3,0,0,0,2,30,1,0,1,0,0
3,0,0,0,0,31,1,0,0,0,0
3,0,0,1,3,34,1,1,0,0,0
3,13,0,0,8,30,1,0,0,0,0
2,12,0,0,0,51,1,0,0,0,0
2,0,0,1,7,20,0,0,1,0,0
2,5,0,0,5,57,0,0,0,0,0
2,1,0,2,3,25,1,0,1,0,0
2,2,0,1,1,36,1,0,1,0,0
2,0,1,2,5,32,0,0,1,0,0
2,0,0,1,3,24,0,0,1,0,0
2,4,0,0,4,19,1,0,1,0,0
2,0,0,0,0,21,1,0,0,0,0
2,0,0,0,0,23,1,0,0,0,0
2,7,0,0,6,27,1,0,1,0,0
2,0,0,2,5,32,1,0,1,0,0
2,11,1,0,1,26,1,0,0,0,0
2,0,0,0,0,25,0,0,0,0,0
2,1,0,0,0,26,0,0,1,0,0
2,13,0,2,3,22,1,0,1,0,0
2,0,1,0,7,27,1,0,1,0,0
2,18,0,0,2,20,1,0,1,0,0
2,19,0,1,5,17,1,0,1,0,0
2,25,0,0,4,24,1,0,1,0,0
2,3,0,1,1,40,1,0,1,0,0
2,18,0,0,4,26,1,0,1,0,0
4,2,1,0,9,19,0,1,0,0,0
4,0,0,0,4,26,1,1,0,0,0
4,0,0,0,0,20,1,1,0,0,0
4,0,1,1,1,30,1,1,1,0,0
4,0,0,0,0,21,1,0,0,0,0
4,1,0,0,0,20,1,1,0,0,0
4,0,0,0,0,41,1,1,0,0,0
4,0,0,0,5,20,1,1,1,0,0
4,0,0,0,0,19,1,1,0,0,0
4,0,0,1,6,28,1,1,0,0,0
4,0,0,0,0,22,0,1,0,0,0
4,0,0,1,3,22,0,0,0,0,0
1,0,0,0,0,38,1,0,0,0,0
1,0,0,0,4,27,1,0,1,0,0
1,6,0,0,3,32,0,0,1,0,0
1,0,0,0,0,19,1,0,0,0,0
1,0,0,0,0,30,1,0,0,0,0
1,6,0,0,4,21,0,0,1,0,0
1,0,0,0,0,25,0,0,0,0,0
1,6,0,0,4,28,1,0,1,0,0
1,0,0,0,0,38,1,0,0,0,0
1,0,0,0,0,42,0,0,0,0,0
1,4,0,0,1,28,0,0,1,0,0
1,0,0,0,0,30,1,0,0,0,0
1,0,0,0,0,20,1,0,1,0,0
1,0,0,0,0,29,1,0,0,0,0
1,4,0,0,1,33,1,0,1,0,0
1,4,0,0,1,46,1,0,1,0,0
1,0,0,0,0,51,0,0,0,0,0
1,0,0,0,0,27,1,0,0,0,0
1,4,0,0,1,36,0,0,1,0,0
1,0,0,0,0,20,1,0,0,0,0
1,0,0,0,0,41,1,0,0,0,0
1,3,0,0,0,27,1,0,0,0,0
1,4,0,0,1,33,1,0,1,0,0
1,0,0,0,0,19,1,0,0,0,0
1,2,0,0,0,27,1,0,0,0,0
1,0,0,0,0,17,0,0,0,0,0
1,4,0,0,1,30,1,0,1,0,0
1,4,0,0,1,48,1,0,1,0,0
1,4,0,0,0,57,1,0,0,0,0
1,0,0,0,0,19,1,0,0,0,0
1,0,0,0,0,40,1,0,0,0,0
1,4,0,0,1,49,1,0,1,0,0
1,0,0,0,0,36,1,0,0,0,0
1,0,0,0,0,31,0,0,0,0,0
1,0,0,0,0,29,1,0,0,0,0
1,0,0,0,0,22,1,0,0,0,0
1,0,0,0,0,30,0,0,0,0,0
1,0,0,0,0,32,1,0,0,0,0
1,0,0,0,0,41,1,0,0,0,0
1,0,0,0,0,32,1,0,0,0,0
1,0,0,0,0,21,1,0,0,0,0
1,0,0,0,0,21,1,0,0,0,0
1,0,0,0,0,22,1,0,0,0,0
1,0,0,0,0,21,1,0,0,0,0
1,0,0,0,0,37,1,0,0,0,0
1,0,0,0,0,34,0,0,1,0,0
1,0,0,0,0,19,1,0,0,0,0
1,0,0,0,0,31,0,0,0,0,0
1,0,0,0,0,45,0,0,0,0,0
1,0,0,0,0,19,1,0,0,0,0
1,0,0,0,0,36,0,0,0,0,0
1,0,0,0,0,18,1,0,0,0,0
1,0,0,0,0,29,1,0,0,0,0
1,0,0,0,0,33,1,0,0,0,1
1,1,0,0,0,19,1,0,0,0,0
1,0,0,0,0,17,1,0,0,0,0
1,0,0,0,0,30,1,0,0,0,0
1,0,0,0,0,17,1,0,0,0,0
1,0,0,0,0,26,1,0,0,0,0
1,0,0,0,0,44,1,0,0,0,0
1,0,0,0,0,18,1,0,1,0,0
1,0,0,0,0,24,1,0,0,0,0
1,0,0,0,0,27,1,0,0,0,0
1,0,0,0,0,20,1,0,0,0,0
1,0,0,0,0,28,1,0,0,0,0
1,0,0,0,0,24,1,0,0,0,0
1,0,0,0,0,25,0,0,0,0,0
1,0,0,0,0,26,1,0,0,0,0
1,0,0,0,0,27,1,0,0,0,0
1,0,0,0,0,17,1,0,1,0,0
1,0,0,0,0,31,0,0,0,0,0
1,0,0,0,0,17,1,0,0,0,0
1,0,0,0,0,27,1,0,0,0,0
1,0,0,0,0,43,1,0,0,0,0
1,0,0,0,0,45,1,0,0,0,0
1,3,0,0,1,24,1,0,1,0,0
1,4,0,0,1,25,0,0,1,0,0
1,0,0,0,0,22,0,0,0,0,0
1,0,0,0,0,33,1,0,0,0,0
1,0,0,0,0,45,1,0,1,0,0
1,0,0,0,0,19,0,0,0,0,0
1,0,0,0,0,21,1,0,0,0,0
1,0,0,0,0,29,1,0,1,0,0
1,3,0,0,1,21,1,0,1,0,0
1,0,0,0,0,37,1,0,0,0,0
1,0,0,0,0,27,0,0,0,0,0
1,0,0,0,0,22,1,0,0,0,0
1,0,0,0,1,33,1,0,1,0,0
1,2,0,0,1,26,0,0,1,0,0
1,0,0,0,0,21,1,0,0,0,0
1,4,0,0,2,30,1,0,1,0,0
1,4,0,0,2,26,0,0,1,0,0
1,4,0,0,2,27,1,0,1,0,0
1,0,0,0,0,23,1,0,0,0,0
1,3,0,0,2,20,0,0,1,0,0
1,2,0,0,1,22,1,0,1,0,0
1,0,0,0,0,19,1,0,0,0,0
1,0,0,0,0,41,1,0,0,0,0
1,0,0,0,0,20,0,0,0,0,0
1,4,0,0,2,21,1,0,1,0,0
1,0,0,0,0,18,1,0,0,0,0
1,2,0,0,1,32,1,0,1,0,0
1,2,0,0,1,38,1,0,1,0,0
1,2,0,0,0,46,1,0,0,0,0
1,0,0,0,0,32,1,0,0,0,0
1,0,0,0,0,22,1,0,0,0,0
1,2,0,0,1,26,0,0,1,0,0
1,0,0,0,0,39,0,0,0,0,0
1,1,0,0,0,28,1,0,0,0,0
1,0,0,0,0,30,1,0,0,0,0
1,4,0,0,2,19,1,0,1,0,0
1,2,0,0,1,26,1,0,1,0,0
1,4,0,0,0,23,1,0,0,0,0
1,4,0,0,2,39,1,0,1,0,0
1,3,0,0,2,42,1,0,1,0,0
1,0,0,0,0,21,1,0,0,0,0
1,0,0,0,0,37,1,0,0,0,0
1,3,0,0,2,32,1,0,1,0,0
1,0,0,0,0,21,1,0,0,0,0
1,0,0,0,0,20,1,0,0,0,0
1,0,0,0,0,43,0,0,0,0,0
1,3,0,0,2,20,1,0,1,0,0
1,0,0,0,0,20,1,0,0,0,0
1,0,0,0,0,21,1,0,0,0,0
1,0,0,0,0,22,1,0,0,0,0
1,0,0,0,1,23,1,0,0,0,0
1,0,0,0,1,46,1,0,0,0,0
1,0,0,0,0,21,1,0,0,0,0
1,0,0,0,0,22,1,0,0,0,0
1,6,0,0,3,31,1,0,1,0,0
1,6,0,0,3,23,1,0,1,0,0
1,0,0,0,0,22,1,0,0,0,0
1,0,0,0,0,28,1,0,0,0,0
1,0,0,0,0,40,1,0,0,0,0
1,0,0,0,0,38,1,0,0,0,0
1,0,0,0,0,53,1,0,0,0,0
1,0,0,0,0,26,0,0,0,0,0
1,0,0,0,0,18,1,0,0,0,0
1,0,0,0,0,19,1,0,0,0,0
1,0,0,0,0,44,1,0,0,0,0
1,0,0,0,0,22,1,0,0,0,0
1,0,0,0,0,18,1,0,0,0,0
1,0,0,0,0,31,1,0,0,0,0
1,0,0,0,0,19,0,0,0,0,0
1,0,0,0,0,19,1,0,0,0,0
1,0,0,0,0,27,1,0,0,0,0
1,0,0,0,0,19,1,0,0,0,0
1,0,0,0,0,21,0,0,0,0,0
1,0,0,0,0,37,1,0,0,0,0
1,0,0,0,0,43,1,0,0,0,0
1,0,0,0,0,18,1,0,0,0,0
1,0,0,0,0,21,0,0,0,0,0
1,0,0,0,0,38,1,0,0,0,0
1,0,0,0,0,46,1,0,0,0,0
1,0,0,0,0,18,1,0,0,0,0
1,0,0,0,0,59,1,0,0,0,0
1,0,0,0,0,16,1,0,0,0,0
1,0,0,0,0,28,1,0,0,0,0
1,0,0,1,0,19,1,0,0,0,0
1,0,0,0,0,22,1,0,0,0,0
1,0,0,0,0,19,1,0,0,0,0
1,0,0,0,0,49,1,0,0,0,0
4,0,0,0,1,28,1,0,0,0,0
3,0,0,2,0,32,1,0,0,0,0
3,9,1,2,3,33,1,0,1,0,0
3,2,1,0,0,45,1,0,0,0,0
3,0,0,1,1,22,1,0,1,0,0
3,2,0,0,2,32,1,0,1,0,0
3,29,0,2,3,27,1,0,1,0,0
3,0,0,0,2,36,1,0,0,0,0
3,30,0,0,2,48,1,0,1,0,0
3,0,0,0,0,22,0,0,0,0,0
3,0,0,0,0,20,1,0,0,0,0
3,0,1,0,0,27,1,0,0,0,1
3,0,0,0,0,26,1,0,0,0,0
3,0,0,0,0,47,1,0,0,0,0
3,0,1,0,1,39,1,0,0,0,0
3,0,0,0,0,19,1,0,0,0,0
3,0,1,0,0,18,1,0,0,0,0
3,0,0,0,0,33,1,0,0,0,0
3,0,0,1,0,56,1,0,0,0,0
3,0,0,0,0,46,0,0,0,0,0
3,0,0,2,2,22,1,0,0,0,0
3,0,0,0,0,38,1,0,0,0,0
3,0,0,0,0,19,1,0,0,0,0
3,0,0,0,2,18,1,0,0,0,0
3,0,0,0,1,28,0,0,0,0,0
3,0,0,0,0,20,1,0,0,0,0
3,0,0,0,0,29,1,0,0,0,0
3,0,0,0,0,20,1,0,0,0,0
3,0,1,2,0,21,1,0,0,0,0
3,0,0,2,2,21,1,0,0,0,0
3,0,0,0,0,46,1,0,0,0,0
3,0,2,0,0,19,1,0,0,0,0
3,0,0,0,0,23,1,0,0,0,0
3,0,2,0,0,30,1,0,0,0,0
3,0,0,2,1,20,1,0,0,0,0
3,0,0,0,0,21,1,0,0,0,1
3,0,0,0,0,19,1,0,0,0,0
3,0,0,0,0,28,1,0,0,0,0
3,0,1,1,0,17,1,0,0,0,0
3,0,0,0,2,49,1,0,0,0,0
3,0,1,2,0,40,1,0,0,0,0
3,0,0,0,0,48,1,0,0,0,0
3,0,0,2,0,30,1,0,0,0,0
3,0,0,0,0,27,1,0,0,0,0
3,0,0,0,0,22,0,0,0,0,0
3,0,0,0,0,43,1,0,0,0,0
3,0,1,0,0,34,1,0,0,0,0
3,0,2,1,0,27,1,0,0,0,0
1,14,0,0,2,36,1,0,1,0,0
1,13,0,0,3,37,1,0,1,0,0
1,13,0,0,2,42,1,0,1,0,0
1,0,0,0,0,50,1,0,0,0,0
1,13,0,2,2,46,1,0,1,0,0
1,0,0,0,1,20,1,0,0,0,0
1,0,0,0,3,37,1,0,1,0,0
1,0,0,0,0,28,1,0,0,0,0
1,0,0,0,0,24,1,0,0,0,0
1,0,0,0,0,40,1,0,0,0,0
1,0,0,1,0,21,1,0,0,0,0
1,0,0,1,0,19,1,0,0,0,0
1,0,0,2,1,20,1,0,0,0,0
1,0,0,1,0,37,1,0,0,0,0
1,0,0,1,0,30,1,0,0,0,0
1,0,0,0,0,45,1,0,0,0,0
1,0,2,0,3,20,1,0,0,0,0
1,0,0,0,0,28,1,0,0,0,0
1,0,0,0,0,38,1,0,0,0,0
1,0,0,1,0,42,1,0,0,0,0
1,0,0,0,3,19,1,0,1,0,0
1,0,0,0,2,28,1,0,1,0,0
1,13,0,0,2,59,1,0,0,0,0
1,0,0,1,0,30,1,0,0,0,0
1,0,0,1,1,31,1,0,0,0,0
1,1,0,1,4,34,1,0,1,0,0
1,14,0,0,2,24,1,0,1,0,0
1,0,0,0,3,27,1,0,1,0,0
1,14,0,0,2,33,1,0,1,0,0
1,0,0,0,1,35,1,0,1,0,0
1,0,0,0,0,34,1,0,0,0,0
1,0,0,0,1,36,1,0,1,0,0
1,0,0,2,0,20,0,0,0,0,0
1,0,0,1,0,24,1,0,0,0,0
1,0,0,0,0,41,0,0,0,0,0
1,0,0,0,0,19,1,0,0,0,0
1,0,0,1,0,39,1,0,0,0,0
1,0,0,0,1,19,1,0,1,0,0
1,0,0,0,0,18,1,0,0,0,0
1,0,0,0,0,46,0,0,0,0,0
1,0,0,1,0,25,1,0,0,0,0
1,0,0,1,0,21,1,0,0,0,0
1,0,0,0,0,23,1,0,0,0,0
1,0,0,0,0,24,1,0,0,0,0
1,0,0,1,0,18,1,0,0,0,0
1,0,0,0,0,18,1,0,0,0,0
1,0,1,0,0,32,1,0,0,0,0
1,0,0,0,1,18,1,0,1,0,0
1,17,0,0,2,27,1,0,1,0,0
1,0,0,0,0,17,1,0,0,0,0
1,0,1,0,0,33,1,0,0,0,0
1,0,0,0,2,27,1,0,0,0,0
1,0,0,1,4,41,1,0,1,0,0
1,13,0,0,3,25,1,0,1,0,0
1,0,0,0,0,20,1,0,0,0,0
1,15,0,0,4,20,1,0,1,0,0
1,13,0,0,3,20,1,0,1,0,0
1,0,0,0,5,31,1,0,1,0,0
1,12,0,0,2,50,1,0,1,0,0
1,1,0,0,0,25,1,0,0,0,0
1,14,0,0,3,22,1,0,1,0,0
1,6,0,0,0,51,1,0,0,0,0
1,6,0,0,2,27,1,0,1,0,0
1,6,0,0,2,24,1,0,1,0,0
1,14,0,0,3,42,1,0,1,0,0
1,2,0,0,3,24,1,0,1,0,0
1,13,0,1,4,22,1,0,1,0,0
1,0,0,0,1,43,1,0,1,0,0
1,13,0,2,3,24,1,0,1,0,0
1,0,0,0,2,24,1,0,1,0,0
1,0,0,0,4,28,1,0,1,0,0
1,0,0,1,2,33,1,0,1,0,0
1,1,0,1,3,37,1,0,1,0,0
1,0,0,0,2,25,1,0,0,0,0
3,2,1,0,0,31,1,0,0,0,0
3,0,0,0,1,24,0,0,1,0,0
3,9,0,0,2,27,1,0,0,0,0
3,15,1,0,2,31,1,0,1,0,0
3,0,1,0,6,25,1,0,0,0,0
3,0,0,0,1,27,1,0,0,0,0
3,6,0,1,12,20,0,0,1,0,0
3,0,0,0,0,42,1,0,0,0,0
3,8,0,0,2,37,1,0,1,0,0
3,0,0,0,0,29,1,0,0,0,0
3,0,3,3,0,35,1,0,0,0,0
3,0,1,0,5,36,1,0,0,0,0
3,0,0,0,1,32,1,0,0,0,0
3,0,0,0,1,19,1,0,0,0,0
3,0,0,0,0,21,0,0,0,0,0
3,0,0,0,0,22,1,0,0,0,0
3,0,0,0,0,21,0,0,0,0,0
3,0,0,0,0,20,1,0,0,0,0
3,0,0,0,1,29,1,0,0,0,0
3,0,0,0,0,37,1,0,0,0,0
3,0,0,0,0,27,1,0,0,0,0
3,0,0,0,0,37,1,0,0,0,0
3,1,0,0,1,54,0,0,1,0,0
3,7,0,0,1,27,1,0,0,0,0
3,0,0,0,0,22,0,0,0,0,0
3,0,0,0,0,23,0,0,0,0,0
3,0,0,0,0,31,1,0,0,0,0
3,0,0,0,1,24,1,0,0,0,0
3,0,0,0,0,20,1,0,0,0,0
3,0,0,0,0,31,1,0,0,0,0
4,0,2,0,1,38,1,0,0,0,0
4,0,0,0,1,32,1,0,0,0,0
4,0,0,0,0,24,0,0,0,0,0
3,0,1,2,5,24,1,0,0,0,0
3,0,1,0,6,21,1,0,0,0,0
3,0,0,0,0,33,1,0,0,0,0
3,0,0,0,2,29,1,0,1,0,0
3,0,0,0,0,56,1,0,0,0,0
3,2,0,1,0,53,0,0,0,0,0
3,0,0,0,0,27,1,0,0,0,0
3,0,1,0,0,21,0,0,0,0,0
3,0,0,0,1,20,1,0,0,0,0
3,0,0,0,2,24,1,0,0,0,0
3,0,0,0,0,29,1,0,0,0,0
3,2,0,0,0,31,1,0,0,0,0
3,1,0,0,0,20,1,0,0,0,0
3,0,0,0,0,49,1,0,0,0,0
3,0,0,0,0,47,1,0,0,0,0
3,2,0,0,3,26,1,0,1,0,0
